 "Time" "Wmdisp" "Wmwg" "wg1" "wg2" "wg3" "wg4"
  4.0800000e+000 -1.9520000e+000  1.0500000e-004 -6.0000000e-005  1.3000000e-004 -5.5000000e-005  4.5000000e-005
  4.1000000e+000 -1.9523000e+000  2.1000000e-004 -5.5000000e-005  1.0000000e-004 -5.0000000e-005  5.0000000e-005
  4.1200000e+000 -1.9524000e+000  2.6500000e-004 -4.0000000e-005  6.5000000e-005 -2.5000000e-005  3.5000000e-005
  4.1400000e+000 -1.9524000e+000  3.4500000e-004 -3.0000000e-005  4.0000000e-005 -5.0000000e-006  3.5000000e-005
  4.1600000e+000 -1.9524000e+000  3.7000000e-004 -1.5000000e-005  2.0000000e-005 -1.5000000e-005  3.5000000e-005
  4.1800000e+000 -1.9523000e+000  3.0500000e-004 -5.0000000e-006  5.4200000e-021  1.0000000e-005  2.0000000e-005
  4.2000000e+000 -1.9523000e+000  2.8500000e-004 -2.5000000e-005 -4.0000000e-005 -1.3600000e-021  5.0000000e-006
  4.2200000e+000 -1.9524000e+000  2.6500000e-004 -4.5000000e-005 -7.0000000e-005  2.0000000e-005  0.0000000e+000
  4.2400000e+000 -1.9530000e+000  2.9500000e-004  5.4200000e-021 -9.0000000e-005  1.0000000e-005  5.0000000e-006
  4.2600000e+000 -1.9531000e+000  2.2500000e-004  3.5000000e-005 -1.0500000e-004  2.5000000e-005  5.0000000e-006
  4.2800000e+000 -1.9532000e+000  1.5500000e-004  5.0000000e-005 -1.4000000e-004  2.5000000e-005 -2.5000000e-005
  4.3000000e+000 -1.9530000e+000  9.0000000e-005  5.0000000e-005 -1.6000000e-004  4.5000000e-005 -2.5000000e-005
  4.3200000e+000 -1.9528000e+000  0.0000000e+000  5.0000000e-005 -1.5000000e-004  5.5000000e-005 -3.0000000e-005
  4.3400000e+000 -1.9525000e+000 -6.0000000e-005  7.5000000e-005 -1.6000000e-004  2.5000000e-005 -3.5000000e-005
  4.3600000e+000 -1.9522000e+000 -1.0500000e-004  8.0000000e-005 -1.7500000e-004  4.0000000e-005 -4.5000000e-005
  4.3800000e+000 -1.9521000e+000 -1.3000000e-004  1.1500000e-004 -1.8000000e-004  2.5000000e-005 -4.5000000e-005
  4.4000000e+000 -1.9521000e+000 -1.6500000e-004  1.3000000e-004 -2.0000000e-004  1.0000000e-005 -3.5000000e-005
  4.4200000e+000 -1.9523000e+000 -1.6000000e-004  1.3500000e-004 -1.9000000e-004 -1.0000000e-005 -4.0000000e-005
  4.4400000e+000 -1.9524000e+000 -1.6000000e-004  1.4000000e-004 -1.9500000e-004 -1.5000000e-005 -5.0000000e-005
  4.4600000e+000 -1.9525000e+000 -1.6000000e-004  7.5000000e-005 -1.9000000e-004 -3.0000000e-005 -5.0000000e-005
  4.4800000e+000 -1.9523000e+000 -1.1500000e-004  7.5000000e-005 -1.7500000e-004 -4.0000000e-005 -4.0000000e-005
  4.5000000e+000 -1.9525000e+000 -9.0000000e-005  7.5000000e-005 -1.3500000e-004 -5.5000000e-005 -3.0000000e-005
  4.5200000e+000 -1.9525000e+000 -8.5000000e-005  5.0000000e-005 -1.0500000e-004 -6.0000000e-005 -4.5000000e-005
  4.5400000e+000 -1.9525000e+000 -3.0000000e-005  7.4500000e-021 -1.0000000e-004 -7.0000000e-005 -4.5000000e-005
  4.5600000e+000 -1.9525000e+000  3.5000000e-005 -5.0000000e-005 -1.0000000e-004 -8.0000000e-005 -4.0000000e-005
  4.5800000e+000 -1.9521000e+000  9.0000000e-005 -5.0000000e-005 -4.0000000e-005 -1.1500000e-004 -4.5000000e-005
  4.6000000e+000 -1.9520000e+000  1.7500000e-004 -3.0000000e-005  5.4200000e-021 -8.0000000e-005 -1.5000000e-005
  4.6200000e+000 -1.9521000e+000  2.0500000e-004 -1.5000000e-005 -5.4200000e-021 -7.0000000e-005 -1.0000000e-005
  4.6400000e+000 -1.9523000e+000  2.2500000e-004 -6.5000000e-005  2.5000000e-005 -6.0000000e-005 -1.5000000e-005
  4.6600000e+000 -1.9524000e+000  2.3500000e-004 -1.2000000e-004  3.5000000e-005 -4.0000000e-005 -3.0000000e-005
  4.6800000e+000 -1.9527000e+000  2.7000000e-004 -9.5000000e-005  8.0000000e-005 -4.5000000e-005 -2.0000000e-005
  4.7000000e+000 -1.9530000e+000  3.0000000e-004 -8.0000000e-005  9.0000000e-005 -3.0000000e-005 -1.5000000e-005
  4.7200000e+000 -1.9526000e+000  3.2000000e-004 -8.5000000e-005  9.0000000e-005  5.0000000e-006 -1.5000000e-005
  4.7400000e+000 -1.9525000e+000  2.6500000e-004 -5.5000000e-005  9.5000000e-005 -5.0000000e-006 -5.0000000e-006
  4.7600000e+000 -1.9525000e+000  3.1500000e-004  5.4200000e-021  8.0000000e-005  5.0000000e-006  1.0000000e-005
  4.7800000e+000 -1.9527000e+000  2.8500000e-004  3.5000000e-005  1.0000000e-004  2.0000000e-005  2.0000000e-005
  4.8000000e+000 -1.9523000e+000  3.2000000e-004  5.0000000e-005  9.5000000e-005  3.0000000e-005  3.5000000e-005
  4.8200000e+000 -1.9525000e+000  3.4500000e-004  8.0000000e-005  8.0000000e-005  4.0000000e-005  3.5000000e-005
  4.8400000e+000 -1.9529000e+000  3.5500000e-004  1.2500000e-004  7.5000000e-005  3.0000000e-005  2.5000000e-005
  4.8600000e+000 -1.9527000e+000  2.8500000e-004  9.0000000e-005  6.0000000e-005  4.5000000e-005  3.5000000e-005
  4.8800000e+000 -1.9525000e+000  2.1000000e-004  1.0500000e-004  4.5000000e-005  5.0000000e-005  4.0000000e-005
  4.9000000e+000 -1.9525000e+000  1.9500000e-004  9.0000000e-005 -1.0000000e-005  3.5000000e-005  7.0000000e-005
  4.9200000e+000 -1.9524000e+000  1.8000000e-004  7.5000000e-005 -5.0000000e-006  3.5000000e-005  5.5000000e-005
  4.9400000e+000 -1.9523000e+000  1.3500000e-004  6.5000000e-005 -3.0000000e-005  1.5000000e-005  3.0000000e-005
  4.9600000e+000 -1.9524000e+000  1.2000000e-004  7.0000000e-005 -4.0000000e-005  5.0000000e-006  1.5000000e-005
  4.9800000e+000 -1.9523000e+000  9.0000000e-005  9.5000000e-005 -6.0000000e-005  1.0000000e-005  3.0000000e-005
  5.0000000e+000 -1.9522000e+000  1.4000000e-004  8.5000000e-005 -5.0000000e-005  7.4500000e-021  2.5000000e-005
  5.0200000e+000 -1.9522000e+000  1.3000000e-004  8.5000000e-005 -4.0000000e-005  5.0000000e-006  1.0000000e-005
  5.0400000e+000 -1.9522000e+000  1.1500000e-004  5.5000000e-005 -6.5000000e-005 -2.0000000e-005 -5.0000000e-006
  5.0600000e+000 -1.9522000e+000  1.1500000e-004 -5.0000000e-006 -4.0000000e-005 -1.5000000e-005 -2.0000000e-005
  5.0800000e+000 -1.9524000e+000  1.1000000e-004 -4.5000000e-005 -4.0000000e-005 -2.5000000e-005 -3.0000000e-005
  5.1000000e+000 -1.9529000e+000  8.5000000e-005 -4.0000000e-005 -4.5000000e-005 -2.0000000e-005 -2.0000000e-005
  5.1200000e+000 -1.9530000e+000  9.5000000e-005 -5.5000000e-005 -2.5000000e-005 -5.0000000e-006 -4.5000000e-005
  5.1400000e+000 -1.9528000e+000  1.0500000e-004 -6.0000000e-005 -2.0000000e-005 -2.5000000e-005 -3.5000000e-005
  5.1600000e+000 -1.9524000e+000  7.5000000e-005 -5.5000000e-005  2.0000000e-005 -1.5000000e-005 -3.5000000e-005
  5.1800000e+000 -1.9522000e+000  6.5000000e-005 -9.5000000e-005  4.0000000e-005 -5.0000000e-006 -3.5000000e-005
  5.2000000e+000 -1.9522000e+000  1.1500000e-004 -1.1000000e-004  4.5000000e-005 -5.0000000e-006 -3.5000000e-005
  5.2200000e+000 -1.9525000e+000  1.1000000e-004 -1.2000000e-004  3.0000000e-005  1.0000000e-005 -2.0000000e-005
  5.2400000e+000 -1.9527000e+000  1.3500000e-004 -1.0000000e-004  4.0000000e-005  1.5000000e-005 -5.0000000e-006
  5.2600000e+000 -1.9526000e+000  1.3500000e-004 -7.5000000e-005  6.0000000e-005  3.0000000e-005  3.5000000e-005
  5.2800000e+000 -1.9525000e+000  1.8000000e-004 -3.5000000e-005  9.0000000e-005  2.5000000e-005  3.0000000e-005
  5.3000000e+000 -1.9524000e+000  1.7000000e-004 -3.5000000e-005  9.0000000e-005  4.5000000e-005  7.0000000e-005
  5.3200000e+000 -1.9525000e+000  1.6500000e-004 -2.0000000e-005  8.5000000e-005  3.5000000e-005  7.5000000e-005
  5.3400000e+000 -1.9524000e+000  1.3500000e-004 -5.4200000e-021  7.0000000e-005  4.5000000e-005  8.0000000e-005
  5.3600000e+000 -1.9523000e+000  1.0500000e-004 -1.0000000e-005  4.5000000e-005  4.5000000e-005  9.0000000e-005
  5.3800000e+000 -1.9523000e+000  7.0000000e-005  1.0000000e-005  6.0000000e-005  3.0000000e-005  9.5000000e-005
  5.4000000e+000 -1.9525000e+000  1.0000000e-005  1.0000000e-005  6.5000000e-005  1.5000000e-005  9.0000000e-005
  5.4200000e+000 -1.9523000e+000 -4.0000000e-005 -5.0000000e-006  4.0000000e-005  1.5000000e-005  1.0000000e-004
  5.4400000e+000 -1.9525000e+000 -1.2000000e-004  1.5000000e-005  2.0000000e-005  1.0000000e-005  7.0000000e-005
  5.4600000e+000 -1.9525000e+000 -1.3000000e-004  3.0000000e-005 -1.0000000e-005 -2.0000000e-005  5.0000000e-005
  5.4800000e+000 -1.9525000e+000 -1.5500000e-004  4.0000000e-005 -5.0000000e-006 -2.5000000e-005  6.0000000e-005
  5.5000000e+000 -1.9526000e+000 -1.2500000e-004  5.5000000e-005 -2.5000000e-005 -4.0000000e-005  4.0000000e-005
  5.5200000e+000 -1.9525000e+000 -1.0000000e-004  6.5000000e-005 -1.0000000e-005 -6.0000000e-005  2.5000000e-005
  5.5400000e+000 -1.9522000e+000 -1.0500000e-004  7.5000000e-005 -2.5000000e-005 -9.0000000e-005 -2.0000000e-005
  5.5600000e+000 -1.9521000e+000 -7.5000000e-005  8.0000000e-005 -4.5000000e-005 -9.5000000e-005 -3.0000000e-005
  5.5800000e+000 -1.9522000e+000 -1.0000000e-004  6.5000000e-005 -5.0000000e-005 -1.1500000e-004 -4.0000000e-005
  5.6000000e+000 -1.9523000e+000 -1.0500000e-004  7.0000000e-005 -6.5000000e-005 -1.1000000e-004 -5.5000000e-005
  5.6200000e+000 -1.9524000e+000 -3.5000000e-005  7.0000000e-005 -5.0000000e-005 -1.0000000e-004 -7.0000000e-005
  5.6400000e+000 -1.9525000e+000  1.5000000e-005  6.5000000e-005 -4.0000000e-005 -1.0500000e-004 -6.5000000e-005
  5.6600000e+000 -1.9528000e+000  8.0000000e-005  5.5000000e-005 -2.5000000e-005 -1.0500000e-004 -6.0000000e-005
  5.6800000e+000 -1.9526000e+000  1.4500000e-004  7.0000000e-005 -1.5000000e-005 -1.0500000e-004 -5.5000000e-005
  5.7000000e+000 -1.9524000e+000  2.5500000e-004  1.3500000e-004  2.0000000e-005 -8.5000000e-005 -7.0000000e-005
  5.7200000e+000 -1.9523000e+000  3.4500000e-004  1.5500000e-004  1.5000000e-005 -8.0000000e-005 -2.0000000e-005
  5.7400000e+000 -1.9521000e+000  3.9000000e-004  1.2500000e-004  3.5000000e-005 -3.0000000e-005 -3.0000000e-005
  5.7600000e+000 -1.9520000e+000  4.5500000e-004  1.8000000e-004  4.0000000e-005 -2.0000000e-005  5.0000000e-006
  5.7800000e+000 -1.9523000e+000  5.1500000e-004  1.8000000e-004  5.0000000e-005 -1.3600000e-021  2.0000000e-005
  5.8000000e+000 -1.9525000e+000  5.4000000e-004  1.7000000e-004  6.5000000e-005  2.0000000e-005  3.0000000e-005
  5.8200000e+000 -1.9524000e+000  5.2000000e-004  1.6500000e-004  8.0000000e-005  3.0000000e-005  5.0000000e-005
  5.8400000e+000 -1.9526000e+000  5.6000000e-004  1.8000000e-004  1.0500000e-004  5.5000000e-005  4.5000000e-005
  5.8600000e+000 -1.9527000e+000  5.7500000e-004  1.6000000e-004  8.5000000e-005  6.5000000e-005  7.5000000e-005
  5.8800000e+000 -1.9525000e+000  5.8000000e-004  1.4500000e-004  9.5000000e-005  8.0000000e-005  7.5000000e-005
  5.9000000e+000 -1.9522000e+000  5.1500000e-004  1.4000000e-004  9.0000000e-005  9.0000000e-005  6.0000000e-005
  5.9200000e+000 -1.9523000e+000  4.3000000e-004  9.0000000e-005  1.0000000e-004  1.0000000e-004  8.0000000e-005
  5.9400000e+000 -1.9521000e+000  4.0500000e-004  3.5000000e-005  6.5000000e-005  8.5000000e-005  8.0000000e-005
  5.9600000e+000 -1.9521000e+000  3.3500000e-004  2.0000000e-005  7.5000000e-005  9.5000000e-005  4.5000000e-005
  5.9800000e+000 -1.9521000e+000  2.7500000e-004 -3.5000000e-005  7.5000000e-005  7.5000000e-005  1.5000000e-005
  6.0000000e+000 -1.9520000e+000  1.8000000e-004 -4.5000000e-005  6.0000000e-005  6.5000000e-005  2.5000000e-005
  6.0200000e+000 -1.9520000e+000  1.1500000e-004 -5.5000000e-005  6.5000000e-005  4.0000000e-005 -2.0000000e-005
  6.0400000e+000 -1.9521000e+000  2.5000000e-005 -9.0000000e-005  6.5000000e-005  3.5000000e-005 -1.5000000e-005
  6.0600000e+000 -1.9523000e+000 -7.0000000e-005 -1.3000000e-004  5.5000000e-005 -2.0000000e-005 -4.5000000e-005
  6.0800000e+000 -1.9525000e+000 -1.4500000e-004 -1.6000000e-004  5.0000000e-005 -4.5000000e-005 -7.5000000e-005
  6.1000000e+000 -1.9525000e+000 -1.9500000e-004 -1.7000000e-004  5.5000000e-005 -7.5000000e-005 -9.5000000e-005
  6.1200000e+000 -1.9524000e+000 -2.6500000e-004 -1.9500000e-004  5.0000000e-005 -1.0500000e-004 -1.1000000e-004
  6.1400000e+000 -1.9523000e+000 -2.9500000e-004 -1.7500000e-004  5.0000000e-005 -1.2000000e-004 -1.3000000e-004
  6.1600000e+000 -1.9523000e+000 -3.5500000e-004 -1.7000000e-004  4.5000000e-005 -1.4500000e-004 -1.1000000e-004
  6.1800000e+000 -1.9522000e+000 -3.1500000e-004 -1.2000000e-004  4.5000000e-005 -1.4500000e-004 -1.0500000e-004
  6.2000000e+000 -1.9525000e+000 -3.4000000e-004 -1.0500000e-004  2.0000000e-005 -1.6500000e-004 -9.5000000e-005
  6.2200000e+000 -1.9527000e+000 -3.6000000e-004 -4.0000000e-005  2.0000000e-005 -1.7500000e-004 -9.5000000e-005
  6.2400000e+000 -1.9526000e+000 -3.3000000e-004 -1.0000000e-005 -1.0800000e-020 -1.5000000e-004 -6.0000000e-005
  6.2600000e+000 -1.9528000e+000 -2.9000000e-004  3.5000000e-005  1.5000000e-005 -1.7000000e-004 -5.5000000e-005
  6.2800000e+000 -1.9525000e+000 -1.7000000e-004  9.5000000e-005  1.0800000e-020 -1.2000000e-004 -3.5000000e-005
  6.3000000e+000 -1.9525000e+000 -1.4000000e-004  1.1500000e-004  0.0000000e+000 -8.5000000e-005  0.0000000e+000
  6.3200000e+000 -1.9525000e+000 -3.5000000e-005  1.3500000e-004 -1.0000000e-005 -4.0000000e-005  2.5000000e-005
  6.3400000e+000 -1.9525000e+000  8.0000000e-005  1.5000000e-004 -4.0000000e-005 -2.0000000e-005  6.0000000e-005
  6.3600000e+000 -1.9524000e+000  1.9500000e-004  1.8000000e-004 -3.0000000e-005  1.0000000e-005  8.0000000e-005
  6.3800000e+000 -1.9522000e+000  2.7500000e-004  1.8000000e-004  1.0000000e-005  4.0000000e-005  8.0000000e-005
  6.4000000e+000 -1.9521000e+000  4.0500000e-004  1.9500000e-004  2.0000000e-005  5.0000000e-005  1.0000000e-004
  6.4200000e+000 -1.9519000e+000  4.6500000e-004  1.9500000e-004  3.0000000e-005  9.0000000e-005  1.3000000e-004
  6.4400000e+000 -1.9521000e+000  5.4500000e-004  2.0500000e-004  2.5000000e-005  7.0000000e-005  1.3000000e-004
  6.4600000e+000 -1.9521000e+000  5.7000000e-004  2.2000000e-004  3.5000000e-005  7.5000000e-005  1.1000000e-004
  6.4800000e+000 -1.9523000e+000  6.3000000e-004  2.3000000e-004  3.5000000e-005  6.5000000e-005  1.1000000e-004
  6.5000000e+000 -1.9525000e+000  6.4500000e-004  1.9000000e-004  2.0000000e-005  7.0000000e-005  1.2000000e-004
  6.5200000e+000 -1.9526000e+000  6.9000000e-004  1.3000000e-004 -5.0000000e-006  5.5000000e-005  9.5000000e-005
  6.5400000e+000 -1.9523000e+000  6.0500000e-004  1.1000000e-004  5.0000000e-006  3.5000000e-005  5.0000000e-005
  6.5600000e+000 -1.9521000e+000  5.5500000e-004  5.0000000e-005  2.0000000e-005  1.0000000e-005  4.0000000e-005
  6.5800000e+000 -1.9525000e+000  5.1500000e-004  4.0000000e-005  3.0000000e-005  0.0000000e+000  1.0000000e-005
  6.6000000e+000 -1.9524000e+000  4.6500000e-004  4.0000000e-005  1.5000000e-005 -1.5000000e-005 -2.0000000e-005
  6.6200000e+000 -1.9525000e+000  3.9500000e-004  2.5000000e-005 -1.0000000e-005 -5.0000000e-005 -4.0000000e-005
  6.6400000e+000 -1.9525000e+000  3.4500000e-004  3.0000000e-005 -1.0000000e-005 -5.0000000e-005 -5.5000000e-005
  6.6600000e+000 -1.9524000e+000  2.8500000e-004  6.0000000e-005 -1.5000000e-005 -7.0000000e-005 -6.5000000e-005
  6.6800000e+000 -1.9525000e+000  1.6000000e-004  1.5000000e-005 -5.0000000e-006 -6.0000000e-005 -9.0000000e-005
  6.7000000e+000 -1.9523000e+000  8.5000000e-005  1.3600000e-021  1.0000000e-005 -7.5000000e-005 -9.5000000e-005
  6.7200000e+000 -1.9526000e+000 -4.5000000e-005 -2.5000000e-005  1.0000000e-005 -7.5000000e-005 -9.5000000e-005
  6.7400000e+000 -1.9528000e+000 -9.0000000e-005 -3.0000000e-005  5.0000000e-006 -8.0000000e-005 -1.0000000e-004
  6.7600000e+000 -1.9530000e+000 -1.1000000e-004 -6.0000000e-005  2.0000000e-005 -9.5000000e-005 -1.0500000e-004
  6.7800000e+000 -1.9531000e+000 -1.8000000e-004 -8.0000000e-005  2.0000000e-005 -7.0000000e-005 -9.5000000e-005
  6.8000000e+000 -1.9530000e+000 -2.2000000e-004 -6.5000000e-005  4.0000000e-005 -7.5000000e-005 -7.0000000e-005
  6.8200000e+000 -1.9530000e+000 -2.5000000e-004 -2.0000000e-005  5.5000000e-005 -7.5000000e-005 -7.0000000e-005
  6.8400000e+000 -1.9526000e+000 -2.5000000e-004  8.1300000e-021  4.5000000e-005 -7.0000000e-005 -5.0000000e-005
  6.8600000e+000 -1.9523000e+000 -2.0500000e-004 -2.5000000e-005  3.0000000e-005 -5.0000000e-005 -6.0000000e-005
  6.8800000e+000 -1.9523000e+000 -2.6000000e-004 -3.5000000e-005  4.5000000e-005 -3.5000000e-005 -5.5000000e-005
  6.9000000e+000 -1.9521000e+000 -2.4500000e-004 -4.0000000e-005  6.0000000e-005 -3.5000000e-005 -3.0000000e-005
  6.9200000e+000 -1.9523000e+000 -2.8500000e-004 -3.0000000e-005  4.5000000e-005 -1.0000000e-005 -1.5000000e-005
  6.9400000e+000 -1.9523000e+000 -2.5000000e-004 -2.0000000e-005  7.0000000e-005 -5.0000000e-006  1.5000000e-005
  6.9600000e+000 -1.9522000e+000 -2.2500000e-004 -5.0000000e-006  5.0000000e-005  5.0000000e-006  2.5000000e-005
  6.9800000e+000 -1.9522000e+000 -1.8000000e-004  2.0000000e-005  7.0000000e-005  1.0000000e-005  3.0000000e-005
  7.0000000e+000 -1.9523000e+000 -1.5500000e-004 -2.0000000e-005  7.5000000e-005  2.5000000e-005  4.0000000e-005
  7.0200000e+000 -1.9526000e+000 -9.0000000e-005 -1.0000000e-005  7.5000000e-005  2.0000000e-005  2.5000000e-005
  7.0400000e+000 -1.9525000e+000 -2.5000000e-005  2.0000000e-005  7.5000000e-005  2.5000000e-005  2.5000000e-005
  7.0600000e+000 -1.9524000e+000  4.5000000e-005 -2.0000000e-005  6.0000000e-005  4.5000000e-005 -4.0700000e-021
  7.0800000e+000 -1.9527000e+000  8.5000000e-005 -2.5000000e-005  2.5000000e-005  5.0000000e-006  2.0000000e-005
  7.1000000e+000 -1.9526000e+000  1.4500000e-004  2.0000000e-005  2.0000000e-005  2.0000000e-005  1.0000000e-005
  7.1200000e+000 -1.9521000e+000  2.2000000e-004  7.5000000e-005  4.0000000e-005  1.0000000e-005  5.0000000e-006
  7.1400000e+000 -1.9522000e+000  3.2000000e-004  7.0000000e-005  2.0000000e-005  5.0000000e-006 -5.0000000e-006
  7.1600000e+000 -1.9522000e+000  3.9500000e-004  8.5000000e-005 -2.5000000e-005 -1.5000000e-005 -2.0000000e-005
  7.1800000e+000 -1.9523000e+000  4.6000000e-004  1.0500000e-004 -4.0000000e-005 -3.0000000e-005 -2.5000000e-005
  7.2000000e+000 -1.9526000e+000  4.3000000e-004  7.0000000e-005 -5.0000000e-005 -4.5000000e-005 -1.5000000e-005
  7.2200000e+000 -1.9529000e+000  4.2500000e-004  4.5000000e-005 -5.5000000e-005 -3.5000000e-005 -1.0000000e-005
  7.2400000e+000 -1.9527000e+000  4.7500000e-004  4.5000000e-005 -6.5000000e-005 -4.5000000e-005 -3.0000000e-005
  7.2600000e+000 -1.9525000e+000  5.1500000e-004  8.0000000e-005 -9.5000000e-005 -7.5000000e-005 -2.0000000e-005
  7.2800000e+000 -1.9522000e+000  5.2500000e-004  1.1500000e-004 -3.5000000e-005 -8.0000000e-005 -3.0000000e-005
  7.3000000e+000 -1.9523000e+000  5.0500000e-004  1.2000000e-004 -1.5000000e-005 -6.5000000e-005 -3.5000000e-005
  7.3200000e+000 -1.9524000e+000  4.8500000e-004  1.0000000e-004 -5.0000000e-006 -6.5000000e-005 -2.0000000e-005
  7.3400000e+000 -1.9524000e+000  4.2500000e-004  9.0000000e-005 -5.0000000e-006 -7.5000000e-005 -3.0000000e-005
  7.3600000e+000 -1.9525000e+000  4.2000000e-004  8.0000000e-005  1.0000000e-005 -8.0000000e-005 -3.0000000e-005
  7.3800000e+000 -1.9525000e+000  3.9500000e-004  1.1500000e-004  7.0000000e-005 -6.0000000e-005 -1.5000000e-005
  7.4000000e+000 -1.9528000e+000  3.3500000e-004  1.2000000e-004  3.0000000e-005 -5.5000000e-005 -2.7100000e-021
  7.4200000e+000 -1.9526000e+000  2.7500000e-004  5.5000000e-005  3.0000000e-005 -5.5000000e-005 -1.0000000e-005
  7.4400000e+000 -1.9523000e+000  2.4500000e-004  5.5000000e-005  5.0000000e-005 -5.5000000e-005 -5.0000000e-006
  7.4600000e+000 -1.9523000e+000  1.9000000e-004  5.0000000e-005  1.1000000e-004 -5.5000000e-005  5.0000000e-006
  7.4800000e+000 -1.9525000e+000  1.6000000e-004  7.5000000e-005  1.3500000e-004 -7.5000000e-005 -1.0000000e-005
  7.5000000e+000 -1.9528000e+000  1.5500000e-004  8.0000000e-005  1.3000000e-004 -5.5000000e-005 -1.0000000e-005
  7.5200000e+000 -1.9527000e+000  1.6500000e-004  6.5000000e-005  1.2500000e-004 -7.5000000e-005  2.5000000e-005
  7.5400000e+000 -1.9527000e+000  4.5000000e-005  3.5000000e-005  1.2500000e-004 -7.0000000e-005  5.0000000e-006
  7.5600000e+000 -1.9526000e+000  2.5000000e-005  2.5000000e-005  1.2500000e-004 -6.0000000e-005 -5.0000000e-006
  7.5800000e+000 -1.9526000e+000  1.0000000e-005  3.0000000e-005  1.4500000e-004 -5.5000000e-005  1.5000000e-005
  7.6000000e+000 -1.9524000e+000 -2.5000000e-005  3.5000000e-005  1.6000000e-004 -4.0000000e-005 -2.7100000e-021
  7.6200000e+000 -1.9525000e+000 -3.5000000e-005  5.5000000e-005  1.3500000e-004 -4.0000000e-005  1.0000000e-005
  7.6400000e+000 -1.9527000e+000 -3.0000000e-005  5.0000000e-005  1.3500000e-004 -2.5000000e-005 -5.0000000e-006
  7.6600000e+000 -1.9528000e+000 -3.5000000e-005  7.0000000e-005  1.1000000e-004 -2.5000000e-005 -1.0000000e-005
  7.6800000e+000 -1.9526000e+000  1.5000000e-005  8.5000000e-005  1.1000000e-004  0.0000000e+000 -9.4900000e-021
  7.7000000e+000 -1.9525000e+000  3.0000000e-005  1.2500000e-004  1.2000000e-004  1.0000000e-005 -1.5000000e-005
  7.7200000e+000 -1.9520000e+000 -5.0000000e-006  9.5000000e-005  8.5000000e-005 -5.4200000e-021 -1.5000000e-005
  7.7400000e+000 -1.9518000e+000  3.0000000e-005  1.0500000e-004  3.5000000e-005  5.0000000e-006 -2.0000000e-005
  7.7600000e+000 -1.9518000e+000  8.5000000e-005  7.5000000e-005  2.5000000e-005  3.5000000e-005 -2.0000000e-005
  7.7800000e+000 -1.9521000e+000  4.0000000e-005  6.0000000e-005 -1.0000000e-005  1.0000000e-005 -3.0000000e-005
  7.8000000e+000 -1.9525000e+000  7.0000000e-005  7.5000000e-005 -5.0000000e-006  5.0000000e-006 -4.0000000e-005
  7.8200000e+000 -1.9525000e+000  9.0000000e-005  9.5000000e-005 -1.5000000e-005  1.5000000e-005 -4.0000000e-005
  7.8400000e+000 -1.9523000e+000  1.1000000e-004  1.3000000e-004 -4.5000000e-005  1.0000000e-005 -5.0000000e-005
  7.8600000e+000 -1.9523000e+000  1.5000000e-004  1.2000000e-004 -5.0000000e-005  5.0000000e-006 -2.5000000e-005
  7.8800000e+000 -1.9523000e+000  1.4500000e-004  6.0000000e-005 -6.5000000e-005  2.0000000e-005 -4.5000000e-005
